camera,side,time_s,BFI,BVI
2,right,7.35,4.80583,7.38475
2,right,7.375,4.85719,7.23359
2,right,7.4,4.94744,7.27589
2,right,7.425,4.76911,7.28098
2,right,7.45,4.79693,7.33516
2,right,7.475,4.8397,7.33443
2,right,7.5,4.56558,7.49175
2,right,7.525,4.63373,7.48613
2,right,7.55,4.56071,7.55583
2,right,7.575,4.67466,7.81693
2,right,7.6,4.45432,7.81999
2,right,7.625,4.2857,7.8621
2,right,7.65,4.6192,8.02909
2,right,7.675,4.56796,7.9146
2,right,7.7,4.49094,8.10306
2,right,7.725,4.31617,8.03032
2,right,7.75,4.37013,7.92424
2,right,7.775,4.32638,7.96598
2,right,7.8,4.66323,7.85189
2,right,7.825,4.88714,7.83451
2,right,7.85,5.17469,7.7622
2,right,7.875,5.91911,7.79007
2,right,7.9,5.69996,7.52975
2,right,7.925,5.88817,7.58147
2,right,7.95,5.86194,7.43426
2,right,7.975,5.45416,7.19052
2,right,8.0,5.33691,7.26167
2,right,8.025,5.2807,7.2009
2,right,8.05,4.94524,7.27694
2,right,8.075,5.00041,7.41491
2,right,8.1,4.86069,7.11019
2,right,8.125,4.93229,7.16293
2,right,8.15,4.91074,7.163
2,right,8.175,4.85391,7.24033
2,right,8.2,4.68007,7.55691
2,right,8.225,4.60581,7.65277
2,right,8.25,4.42922,7.80378
2,right,8.275,4.54007,7.68176
2,right,8.3,4.4225,7.8143
2,right,8.325,4.53616,7.70755
2,right,8.35,4.45959,7.7917
2,right,8.375,4.5519,7.97627
2,right,8.4,4.42335,7.84022
2,right,8.425,4.59292,7.99245
2,right,8.45,4.44993,8.06037
2,right,8.475,4.46215,7.9543
2,right,8.5,4.69325,7.64455
2,right,8.525,5.04814,7.79811
2,right,8.55,5.34383,7.76487
2,right,8.575,5.60803,7.6675
2,right,8.6,5.90493,7.73792
2,right,8.625,5.83884,7.49495
2,right,8.65,5.69403,7.44263
2,right,8.675,5.42172,7.35083
2,right,8.7,5.36531,7.34595
2,right,8.725,5.41405,7.33891
2,right,8.75,5.05048,7.14129
2,right,8.775,5.14312,7.29278
2,right,8.8,4.98239,7.33424
2,right,8.825,4.7874,7.10825
2,right,8.85,4.9111,7.21713
2,right,8.875,4.84231,7.2978
2,right,8.9,4.69732,7.28054
2,right,8.925,4.73645,7.3685
2,right,8.95,4.63292,7.698
2,right,8.975,4.66819,7.7232
2,right,9.0,4.6436,7.81334
2,right,9.025,4.53546,7.83639
2,right,9.05,4.67884,7.90886
2,right,9.075,4.57383,7.93833
2,right,9.1,4.58187,8.13258
2,right,9.125,4.62326,7.95869
2,right,9.15,4.56325,7.86395
2,right,9.175,4.74272,7.88932
2,right,9.2,4.96831,7.8769
2,right,9.225,5.23086,7.81928
2,right,9.25,5.4029,7.67718
2,right,9.275,5.5706,7.69251
2,right,9.3,5.89718,7.55358
2,right,9.325,5.76067,7.57111
2,right,9.35,5.68012,7.36563
2,right,9.375,5.6837,7.4873
2,right,9.4,5.38341,7.27908
2,right,9.425,5.14104,7.18118
2,right,9.45,5.42764,6.97812
2,right,9.475,5.05801,7.21886
2,right,9.5,5.00882,7.17575
2,right,9.525,4.82576,7.27582
2,right,9.55,4.98634,7.16157
2,right,9.575,4.75639,7.306
2,right,9.6,4.76435,7.37579
2,right,9.625,4.83543,7.39077
2,right,9.65,4.85676,7.60062
2,right,9.675,4.62696,7.64314
2,right,9.7,4.81749,7.50459
2,right,9.725,4.70041,7.75251
2,right,9.75,4.63486,7.81968
2,right,9.775,4.61684,7.97415
2,right,9.8,4.58818,7.99936
2,right,9.825,4.54948,8.1917
2,right,9.85,4.6704,7.86184
2,right,9.875,4.90877,8.10565
2,right,9.9,5.14153,7.7649
2,right,9.925,5.41673,8.02795
2,right,9.95,5.69787,7.68195
2,right,9.975,5.94659,7.63045
2,right,10.0,5.95901,7.75912
2,right,10.025,5.94201,7.74029
2,right,10.05,5.92436,7.46452
2,right,10.075,5.49326,7.46877
2,right,10.1,5.46464,7.21983
2,right,10.125,5.1967,7.41555
2,right,10.15,5.30293,7.06614
2,right,10.175,5.10462,7.17446
2,right,10.2,5.00835,7.12267
2,right,10.225,5.04651,7.19133
2,right,10.25,5.04125,7.30695
2,right,10.275,4.82752,7.41443
2,right,10.3,4.81641,7.21524
2,right,10.325,4.82596,7.41003
2,right,10.35,4.74243,7.32173
2,right,10.375,4.7942,7.69883
2,right,10.4,4.85229,7.78541
2,right,10.425,4.69578,7.75474
2,right,10.45,4.86872,8.07442
2,right,10.475,4.53222,8.0637
2,right,10.5,4.61453,7.9585
2,right,10.525,4.66956,8.0502
2,right,10.55,4.55667,8.12169
2,right,10.575,4.83169,8.02212
2,right,10.6,5.15733,7.88838
2,right,10.625,4.97443,7.84353
2,right,10.65,5.51794,7.74694
2,right,10.675,5.69208,7.69532
2,right,10.7,6.03448,7.74668
2,right,10.725,6.02332,7.61429
2,right,10.75,5.71569,7.43888
2,right,10.775,5.63665,7.49299
2,right,10.8,5.49702,7.14816
2,right,10.825,5.16274,7.23968
2,right,10.85,5.24922,7.07632
2,right,10.875,5.25894,7.14769
2,right,10.9,5.15455,7.13082
2,right,10.925,5.14777,7.04476
2,right,10.95,5.24756,7.24234
2,right,10.975,4.92808,7.4548
2,right,11.0,4.85716,7.38954
2,right,11.025,4.76271,7.41281
2,right,11.05,4.67947,7.64467
2,right,11.075,4.9193,7.84933
2,right,11.1,4.62227,7.65505
2,right,11.125,4.72178,7.87258
2,right,11.15,4.60653,7.99324
2,right,11.175,4.74022,8.03475
2,right,11.2,4.68131,8.0068
2,right,11.225,4.88958,7.80516
2,right,11.25,4.79972,7.94445
2,right,11.275,4.75258,8.10228
2,right,11.3,4.91923,8.01763
2,right,11.325,5.209,7.84862
2,right,11.35,5.43944,7.9526
2,right,11.375,5.85539,7.75939
2,right,11.4,6.07771,7.63604
2,right,11.425,6.19935,7.37663
2,right,11.45,6.31566,7.41912
2,right,11.475,5.70579,7.45219
2,right,11.5,5.5952,7.2742
2,right,11.525,5.58242,7.47295
2,right,11.55,5.11419,7.31096
2,right,11.575,5.30328,7.33175
2,right,11.6,5.26355,7.31848
2,right,11.625,5.35414,7.28958
2,right,11.65,5.14979,7.17511
2,right,11.675,5.2429,7.35355
2,right,11.7,4.83574,7.55401
2,right,11.725,4.77073,7.44078
2,right,11.75,4.88712,7.486
2,right,11.775,4.69467,7.58773
2,right,11.8,4.74708,7.7795
2,right,11.825,4.7124,7.89918
2,right,11.85,4.56849,7.74126
2,right,11.875,4.59404,7.81965
2,right,11.9,4.73641,8.11016
2,right,11.925,4.73244,8.08901
2,right,11.95,4.92223,7.93979
2,right,11.975,4.79113,8.0346
2,right,12.0,4.67786,7.88828
2,right,12.025,4.98733,8.0263
2,right,12.05,5.34864,7.84605
2,right,12.075,5.64558,7.8274
2,right,12.1,5.97278,7.62637
2,right,12.125,6.16368,7.48819
2,right,12.15,6.34159,7.48188
2,right,12.175,5.99348,7.46421
2,right,12.2,5.69096,7.32295
2,right,12.225,5.56227,7.35347
2,right,12.25,5.42389,7.41935
2,right,12.275,5.2684,7.11154
2,right,12.3,5.16656,7.06717
2,right,12.325,5.03792,7.26698
2,right,12.35,5.19109,7.25384
2,right,12.375,5.26891,7.36208
2,right,12.4,5.0578,7.43499
2,right,12.425,4.9076,7.3213
2,right,12.45,4.85418,7.3719
2,right,12.475,4.78087,7.63302
2,right,12.5,4.77255,7.62597
2,right,12.525,4.80388,7.61989
2,right,12.55,4.74119,7.80138
2,right,12.575,4.7775,7.77555
2,right,12.6,4.80945,7.86758
2,right,12.625,4.8364,7.97396
2,right,12.65,4.75568,8.08804
2,right,12.675,4.72755,7.96788
2,right,12.7,4.95866,7.93637
2,right,12.725,5.19568,8.02316
2,right,12.75,5.66565,7.71455
2,right,12.775,5.80112,7.85082
2,right,12.8,5.99466,7.78667
2,right,12.825,6.26806,7.82953
2,right,12.85,6.13969,7.57829
2,right,12.875,5.99756,7.53307
2,right,12.9,5.59156,7.34061
2,right,12.925,5.69616,7.23891
2,right,12.95,5.29652,7.22614
2,right,12.975,5.29705,7.15075
2,right,13.0,5.26114,7.23275
2,right,13.025,5.31194,7.25617
2,right,13.05,5.0701,7.28153
2,right,13.075,4.80398,7.07233
2,right,13.1,5.01343,7.24007
2,right,13.125,4.89692,7.38447
2,right,13.15,4.86757,7.38105
2,right,13.175,5.00331,7.52582
2,right,13.2,4.97715,7.50297
2,right,13.225,4.84302,7.67664
2,right,13.25,4.66389,7.86525
2,right,13.275,4.64513,7.8254
2,right,13.3,4.89734,7.99792
2,right,13.325,4.7682,7.87841
2,right,13.35,4.9719,7.99866
2,right,13.375,4.59101,8.11691
2,right,13.4,4.61756,8.20292
2,right,13.425,5.03149,8.14292
2,right,13.45,5.30999,7.83299
2,right,13.475,5.60218,7.77979
2,right,13.5,5.9535,7.8864
2,right,13.525,5.97999,7.63524
2,right,13.55,6.17098,7.45394
2,right,13.575,5.9035,7.5786
2,right,13.6,5.58206,7.38311
2,right,13.625,5.51317,7.34692
2,right,13.65,5.467,7.19716
2,right,13.675,5.35234,7.26134
2,right,13.7,5.22532,7.17717
2,right,13.725,5.1178,7.29829
2,right,13.75,5.00967,7.26354
2,right,13.775,5.08352,7.31359
2,right,13.8,4.83835,7.41713
2,right,13.825,4.85261,7.28244
2,right,13.85,4.71216,7.59316
2,right,13.875,4.83745,7.30813
2,right,13.9,4.64411,7.67705
2,right,13.925,4.6543,7.79301
2,right,13.95,4.75989,7.95481
2,right,13.975,4.67073,7.76566
2,right,14.0,4.52942,7.96541
2,right,14.025,4.72247,7.92316
2,right,14.05,4.86568,8.06968
2,right,14.075,4.68287,7.96745
2,right,14.1,4.77821,8.06172
2,right,14.125,5.26667,7.9815
2,right,14.15,5.78828,7.83369
2,right,14.175,5.71219,7.7982
2,right,14.2,5.88543,7.8923
2,right,14.225,5.98803,7.37546
2,right,14.25,5.82443,7.51392
2,right,14.275,5.84121,7.54062
2,right,14.3,5.6063,7.41233
2,right,14.325,5.22856,7.15316
2,right,14.35,4.95936,7.53749
2,right,14.375,4.98928,7.39614
2,right,14.4,5.01704,7.22226
2,right,14.425,5.13998,7.12592
2,right,14.45,5.0853,7.20157
2,right,14.475,4.90755,7.33681
2,right,14.5,4.96931,7.31294
2,right,14.525,4.85247,7.30308
2,right,14.55,4.60676,7.35227
2,right,14.575,4.63518,7.42507
2,right,14.6,4.67507,7.73168
2,right,14.625,4.627,7.55808
2,right,14.65,4.66315,7.8029
2,right,14.675,4.71977,7.95343
2,right,14.7,4.65829,7.78521
2,right,14.725,4.6433,7.7751
2,right,14.75,4.75289,7.93695
2,right,14.775,4.58336,8.09679
2,right,14.8,4.62341,8.00723
2,right,14.825,4.76731,7.95188
2,right,14.85,5.24826,8.01838
2,right,14.875,5.37161,7.85458
2,right,14.9,5.82655,7.8203
2,right,14.925,6.10635,7.7816
2,right,14.95,5.82983,7.4991
2,right,14.975,5.99965,7.54115
3,left,0.0,4.91591,7.56008
3,left,0.025,4.4096,7.57794
3,left,0.05,4.66089,7.59164
3,left,0.075,5.57511,7.4481
3,left,0.1,5.86272,7.29807
3,left,0.125,5.73496,7.17174
3,left,0.15,5.56957,7.07925
3,left,0.175,5.93451,7.21223
3,left,0.2,5.39335,7.18267
3,left,0.225,5.15931,7.25297
3,left,0.25,5.25935,7.25842
3,left,0.275,4.86158,7.30713
3,left,0.3,4.79593,7.55472
3,left,0.325,4.8533,7.5668
3,left,0.35,4.75492,7.47668
3,left,0.375,4.59207,7.49535
3,left,0.4,4.81001,7.82004
3,left,0.425,4.88125,7.70551
3,left,0.45,4.48907,7.89131
3,left,0.475,4.45446,7.92108
3,left,0.5,4.68088,7.80494
3,left,0.525,4.42546,7.96114
3,left,0.55,4.25935,7.97149
3,left,0.575,4.68315,8.01963
3,left,0.6,4.58639,7.88019
3,left,0.625,4.62515,7.92499
3,left,0.65,4.60981,7.78673
3,left,0.675,4.69855,7.81868
3,left,0.7,4.57729,7.64973
3,left,0.725,4.48715,7.61256
3,left,0.75,4.93758,7.56925
3,left,0.775,5.55761,7.31002
3,left,0.8,5.34628,7.3421
3,left,0.825,5.83954,7.1848
3,left,0.85,6.02523,7.3736
3,left,0.875,5.70902,7.05805
3,left,0.9,5.81403,7.32733
3,left,0.925,5.68764,7.28644
3,left,0.95,5.36503,7.28927
3,left,0.975,4.94337,7.23119
3,left,1.0,4.97647,7.30596
3,left,1.025,5.00279,7.54289
3,left,1.05,4.63256,7.43162
3,left,1.075,4.80947,7.54363
3,left,1.1,4.98761,7.68548
3,left,1.125,4.5989,7.89463
3,left,1.15,4.93854,7.90234
3,left,1.175,4.94685,7.90066
3,left,1.2,4.90485,7.99155
3,left,1.225,4.59694,8.00829
3,left,1.25,4.84409,8.0894
3,left,1.275,4.61738,7.71854
3,left,1.3,4.80798,8.0343
3,left,1.325,4.49133,7.7067
3,left,1.35,4.29464,7.84895
3,left,1.375,4.7459,7.675
3,left,1.4,4.78109,7.64117
3,left,1.425,4.60699,7.69094
3,left,1.45,4.89118,7.44203
3,left,1.475,4.6724,7.48799
3,left,1.5,5.24992,7.4176
3,left,1.525,5.55373,7.28395
3,left,1.55,5.96298,7.17955
3,left,1.575,5.83977,7.152
3,left,1.6,5.64554,7.23913
3,left,1.625,5.71822,7.2803
3,left,1.65,5.80255,7.09088
3,left,1.675,5.51499,7.31561
3,left,1.7,5.27618,7.33869
3,left,1.725,4.99671,7.50735
3,left,1.75,4.96631,7.50773
3,left,1.775,5.05189,7.66969
3,left,1.8,4.44746,7.65458
3,left,1.825,5.21035,7.78708
3,left,1.85,4.89557,7.81825
3,left,1.875,4.4784,7.91872
3,left,1.9,4.58895,7.71522
3,left,1.925,4.70398,7.97158
3,left,1.95,4.53624,7.90315
3,left,1.975,5.00657,7.76952
3,left,2.0,4.7478,7.90409
3,left,2.025,4.82465,8.04861
3,left,2.05,4.77682,7.92124
3,left,2.075,4.30575,7.76666
3,left,2.1,4.70969,7.60857
3,left,2.125,4.67073,7.65701
3,left,2.15,4.51733,7.56487
3,left,2.175,4.72679,7.39766
3,left,2.2,5.3772,7.39046
3,left,2.225,5.39024,7.24798
3,left,2.25,5.84356,7.29657
3,left,2.275,6.22019,7.24941
3,left,2.3,6.02874,7.0904
3,left,2.325,5.74016,7.17065
3,left,2.35,5.69151,7.30796
3,left,2.375,5.40088,7.26878
3,left,2.4,5.31619,7.34221
3,left,2.425,5.25736,7.41738
3,left,2.45,5.03682,7.46165
3,left,2.475,4.8703,7.54945
3,left,2.5,5.05124,7.76036
3,left,2.525,5.16839,7.79806
3,left,2.55,4.69652,7.64459
3,left,2.575,4.35504,8.00178
3,left,2.6,4.76742,8.05506
3,left,2.625,4.27281,7.8824
3,left,2.65,4.59356,8.07088
3,left,2.675,4.55608,8.00616
3,left,2.7,4.5876,7.90662
3,left,2.725,4.59572,8.02289
3,left,2.75,4.62035,7.86907
3,left,2.775,4.35334,7.86012
3,left,2.8,4.11676,7.67361
3,left,2.825,4.49963,7.61515
3,left,2.85,4.64246,7.44688
3,left,2.875,5.00265,7.36614
3,left,2.9,5.56792,7.41846
3,left,2.925,5.46201,7.32118
3,left,2.95,6.21846,7.4115
3,left,2.975,6.0056,7.17508
3,left,3.0,5.63242,7.45398
3,left,3.025,5.53659,7.21234
3,left,3.05,5.49404,7.20086
3,left,3.075,5.45428,7.32477
3,left,3.1,5.11782,7.34428
3,left,3.125,4.94858,7.36694
3,left,3.15,5.09414,7.45142
3,left,3.175,5.33772,7.49803
3,left,3.2,4.89722,7.61679
3,left,3.225,5.20293,7.97892
3,left,3.25,4.4832,7.77353
3,left,3.275,4.56713,7.92487
3,left,3.3,4.69566,7.81616
3,left,3.325,4.37992,8.05023
3,left,3.35,4.51452,7.83056
3,left,3.375,4.32281,8.14001
3,left,3.4,4.57939,8.07465
3,left,3.425,4.67819,7.90517
3,left,3.45,4.7325,7.96575
3,left,3.475,4.78835,7.82062
3,left,3.5,4.5346,7.71818
3,left,3.525,4.83898,7.67971
3,left,3.55,4.35643,7.73032
3,left,3.575,5.21259,7.46314
3,left,3.6,5.17548,7.28323
3,left,3.625,5.22084,7.51693
3,left,3.65,5.72655,7.32792
3,left,3.675,5.68017,7.21528
3,left,3.7,5.76754,7.0782
3,left,3.725,5.7087,7.4214
3,left,3.75,5.49276,7.34041
3,left,3.775,4.90907,7.22322
3,left,3.8,5.41794,7.25628
3,left,3.825,5.10657,7.25934
3,left,3.85,5.10801,7.48853
3,left,3.875,4.87644,7.63327
3,left,3.9,5.2918,7.6015
3,left,3.925,4.93062,7.83298
3,left,3.95,4.71479,7.92441
3,left,3.975,4.82961,7.89276
3,left,4.0,5.03078,7.90492
3,left,4.025,4.7662,7.99095
3,left,4.05,4.43037,7.94491
3,left,4.075,4.44341,8.05541
3,left,4.1,4.75073,8.02073
3,left,4.125,4.44583,8.0192
3,left,4.15,4.79392,7.82723
3,left,4.175,4.19651,7.91409
3,left,4.2,4.60595,7.61797
3,left,4.225,4.72816,7.69852
3,left,4.25,4.62141,7.55409
3,left,4.275,4.44602,7.62459
3,left,4.3,4.94902,7.36196
3,left,4.325,5.38596,7.41456
3,left,4.35,5.87538,7.34644
3,left,4.375,5.63094,7.34367
3,left,4.4,5.85116,7.15268
3,left,4.425,5.97767,7.37452
3,left,4.45,6.12807,7.19525
3,left,4.475,5.2243,7.32081
3,left,4.5,5.30993,7.3272
3,left,4.525,4.87473,7.49961
3,left,4.55,4.61118,7.41825
3,left,4.575,4.825,7.51811
3,left,4.6,5.16086,7.51517
3,left,4.625,4.70437,7.63278
3,left,4.65,4.6477,7.79471
3,left,4.675,4.85643,7.85241
3,left,4.7,4.57972,8.14095
3,left,4.725,4.51354,7.87996
3,left,4.75,4.45333,7.98109
3,left,4.775,4.7339,8.06927
3,left,4.8,4.83809,7.85355
3,left,4.825,4.26375,7.92834
3,left,4.85,4.46051,7.93441
3,left,4.875,4.2986,7.82103
3,left,4.9,4.56874,7.81744
3,left,4.925,4.77936,7.76012
3,left,4.95,4.52462,7.39589
3,left,4.975,4.53579,7.5735
3,left,5.0,4.82538,7.1832
3,left,5.025,5.04571,7.62202
3,left,5.05,5.38375,7.41227
3,left,5.075,5.48589,7.33644
3,left,5.1,5.73655,7.18896
3,left,5.125,5.98741,7.14693
3,left,5.15,5.52281,7.32888
3,left,5.175,5.54284,7.04674
3,left,5.2,5.23921,7.21291
3,left,5.225,4.77855,7.38113
3,left,5.25,4.79869,7.24336
3,left,5.275,5.29676,7.60711
3,left,5.3,5.34177,7.68769
3,left,5.325,4.80816,7.55673
3,left,5.35,4.98363,7.83322
3,left,5.375,4.38552,7.68376
3,left,5.4,4.2009,7.84916
3,left,5.425,4.83562,7.91565
3,left,5.45,4.66028,7.93106
3,left,5.475,4.42151,8.10507
3,left,5.5,4.10395,8.1011
3,left,5.525,4.60099,8.00537
3,left,5.55,4.33212,8.05002
3,left,5.575,4.28441,7.85064
3,left,5.6,4.36474,7.83855
3,left,5.625,4.51889,7.65248
3,left,5.65,4.68026,7.58648
3,left,5.675,4.64175,7.55795
3,left,5.7,4.68846,7.59158
3,left,5.725,4.70939,7.3677
3,left,5.75,5.31324,7.20408
3,left,5.775,5.5952,7.35184
3,left,5.8,5.55046,7.24989
3,left,5.825,5.73105,7.08696
3,left,5.85,5.94046,7.28371
3,left,5.875,5.85703,7.25934
3,left,5.9,4.99079,7.17305
3,left,5.925,5.02993,7.10584
3,left,5.95,5.18671,7.25237
3,left,5.975,4.85828,7.51605
3,left,6.0,4.82217,7.38266
3,left,6.025,5.18851,7.71679
3,left,6.05,4.74103,7.67077
3,left,6.075,4.78482,7.87695
3,left,6.1,4.76917,7.84068
3,left,6.125,4.28489,7.97387
3,left,6.15,4.53566,7.89198
3,left,6.175,4.44322,8.07332
3,left,6.2,4.64807,8.06729
3,left,6.225,3.87329,7.95048
3,left,6.25,4.63146,7.79553
3,left,6.275,4.2999,8.02926
3,left,6.3,4.42118,7.63047
3,left,6.325,4.39978,7.76531
3,left,6.35,4.18752,7.79509
3,left,6.375,4.46264,7.43195
3,left,6.4,4.33905,7.59772
3,left,6.425,4.81616,7.39141
3,left,6.45,4.82571,7.43013
3,left,6.475,4.92593,7.16738
3,left,6.5,5.40714,7.30838
3,left,6.525,5.54749,7.37037
3,left,6.55,5.82328,7.21035
3,left,6.575,5.75275,7.20972
3,left,6.6,5.6355,7.32855
3,left,6.625,5.10938,7.27589
3,left,6.65,4.96154,7.26427
3,left,6.675,4.96964,7.39472
3,left,6.7,4.69228,7.59777
3,left,6.725,4.97872,7.54496
3,left,6.75,4.90192,7.60805
3,left,6.775,4.57225,7.77602
3,left,6.8,4.53064,7.88779
3,left,6.825,4.64482,7.81033
3,left,6.85,4.58732,7.99832
3,left,6.875,4.63913,7.91746
3,left,6.9,4.6423,8.05353
3,left,6.925,4.38276,8.06814
3,left,6.95,4.34997,8.16459
3,left,6.975,4.40234,8.04829
3,left,7.0,4.18618,7.93116
3,left,7.025,4.4909,7.64163
3,left,7.05,4.51366,7.77586
3,left,7.075,4.39426,7.50731
3,left,7.1,4.32401,7.33754
3,left,7.125,4.65687,7.66725
3,left,7.15,4.67794,7.27619
3,left,7.175,5.20092,7.10894
3,left,7.2,5.74727,7.07303
3,left,7.225,5.41646,7.08776
3,left,7.25,5.75639,7.07075
3,left,7.275,5.53859,7.24751
3,left,7.3,5.36831,7.36441
3,left,7.325,4.75749,7.27171
3,left,7.35,5.11145,7.60493
3,left,7.375,4.75221,7.33183
3,left,7.4,4.96238,7.61233
3,left,7.425,4.65385,7.61844
3,left,7.45,4.37231,7.90136
3,left,7.475,4.91628,7.77273
3,left,7.5,4.55557,7.96424
3,left,7.525,4.29307,8.14512
3,left,7.55,4.44204,7.90457
3,left,7.575,4.37673,8.11288
3,left,7.6,4.55105,7.85737
3,left,7.625,4.16402,7.97943
3,left,7.65,4.35251,8.0461
3,left,7.675,4.53254,7.80944
3,left,7.7,4.36435,8.03688
3,left,7.725,4.42323,7.71319
3,left,7.75,4.17718,7.72061
3,left,7.775,4.55549,7.72921
3,left,7.8,4.24558,7.57064
3,left,7.825,4.23308,7.53107
3,left,7.85,4.77748,7.5079
3,left,7.875,4.70404,7.37686
3,left,7.9,5.2063,7.29959
3,left,7.925,4.99519,7.15746
3,left,7.95,5.85182,7.25376
3,left,7.975,5.70012,7.14616
3,left,8.0,5.4129,7.11546
3,left,8.025,5.08641,7.15781
3,left,8.05,5.33827,7.38706
3,left,8.075,5.35131,7.46067
3,left,8.1,4.93494,7.34523
3,left,8.125,4.93612,7.56539
3,left,8.15,5.14501,7.60418
3,left,8.175,4.73389,7.83524
3,left,8.2,4.62052,7.94551
3,left,8.225,4.81298,7.89833
3,left,8.25,4.85789,7.7857
3,left,8.275,4.37787,7.9851
3,left,8.3,4.75136,7.84697
3,left,8.325,4.5771,7.90872
3,left,8.35,4.14909,8.00527
3,left,8.375,4.43801,7.80361
3,left,8.4,4.25338,7.85075
3,left,8.425,4.53065,7.7307
3,left,8.45,4.51286,7.58253
3,left,8.475,4.51359,7.41786
3,left,8.5,4.4104,7.70566
3,left,8.525,4.57294,7.49818
3,left,8.55,4.34025,7.43579
3,left,8.575,4.64922,7.09123
3,left,8.6,4.67826,7.16022
3,left,8.625,5.54888,7.22157
3,left,8.65,5.52447,7.01574
3,left,8.675,6.23269,7.23824
3,left,8.7,5.6465,7.19646
3,left,8.725,5.46236,7.32519
3,left,8.75,5.40322,7.38189
3,left,8.775,4.59337,7.48825
3,left,8.8,4.82676,7.57012
3,left,8.825,5.02142,7.66817
3,left,8.85,5.00775,7.62785
3,left,8.875,4.41651,7.49375
3,left,8.9,5.16218,7.93417
3,left,8.925,4.38064,7.91631
3,left,8.95,4.93205,7.90689
3,left,8.975,4.65875,8.05977
3,left,9.0,4.5227,7.92333
3,left,9.025,4.24381,8.20752
3,left,9.05,4.56569,7.9197
3,left,9.075,4.30611,7.87279
3,left,9.1,4.52063,7.77429
3,left,9.125,4.45627,7.77812
3,left,9.15,4.39802,7.71173
3,left,9.175,4.55913,7.54868
3,left,9.2,4.53187,7.5008
3,left,9.225,4.40444,7.5046
3,left,9.25,5.02745,7.40267
3,left,9.275,4.89798,7.32573
3,left,9.3,5.17086,7.18372
3,left,9.325,5.34718,7.18676
3,left,9.35,5.67017,7.11104
3,left,9.375,5.91897,7.1716
3,left,9.4,6.09432,7.22828
3,left,9.425,5.27566,7.25279
3,left,9.45,5.12084,7.31227
3,left,9.475,4.70303,7.33246
3,left,9.5,5.2518,7.42722
3,left,9.525,4.82875,7.63342
3,left,9.55,4.79802,7.5862
3,left,9.575,5.11724,7.82314
3,left,9.6,4.7892,7.74557
3,left,9.625,4.8301,7.81065
3,left,9.65,4.63949,7.83104
3,left,9.675,4.51325,8.27343
3,left,9.7,4.34151,7.89331
3,left,9.725,4.48451,7.89157
3,left,9.75,4.17771,7.98729
3,left,9.775,4.50835,7.85344
3,left,9.8,4.43198,7.87909
3,left,9.825,4.38876,7.7221
3,left,9.85,4.58147,7.81599
3,left,9.875,4.47443,7.77503
3,left,9.9,4.3613,7.68862
3,left,9.925,4.27571,7.64589
3,left,9.95,4.71386,7.54004
3,left,9.975,5.00066,7.29721
3,left,10.0,5.01164,7.34429
3,left,10.025,5.55095,7.12046
3,left,10.05,5.52165,7.18529
3,left,10.075,5.94569,7.25445
3,left,10.1,5.54288,7.29338
3,left,10.125,5.39544,7.19639
3,left,10.15,5.20422,7.26448
3,left,10.175,5.24862,7.43348
3,left,10.2,4.84236,7.49131
3,left,10.225,5.02849,7.6296
3,left,10.25,5.06375,7.62853
3,left,10.275,4.8415,7.83522
3,left,10.3,4.89835,7.76922
3,left,10.325,4.83766,7.76155
3,left,10.35,4.78689,7.81544
3,left,10.375,4.28203,7.76809
3,left,10.4,4.73361,8.05532
3,left,10.425,4.51493,8.04965
3,left,10.45,4.46178,7.95466
3,left,10.475,4.64117,7.93085
3,left,10.5,4.85879,7.7943
3,left,10.525,4.78028,7.79646
3,left,10.55,4.88099,7.69149
3,left,10.575,4.59174,7.74946
3,left,10.6,4.36232,7.65942
3,left,10.625,4.62212,7.61531
3,left,10.65,5.34688,7.39514
3,left,10.675,4.69288,7.42539
3,left,10.7,5.28159,7.27142
3,left,10.725,6.04859,7.4934
3,left,10.75,5.8512,7.20855
3,left,10.775,5.84057,7.04561
3,left,10.8,5.78516,7.29373
3,left,10.825,5.4412,6.98424
3,left,10.85,5.39139,7.30164
3,left,10.875,5.197,7.40389
3,left,10.9,5.45147,7.26557
3,left,10.925,5.34992,7.49054
3,left,10.95,4.89943,7.47027
3,left,10.975,5.17909,7.56877
3,left,11.0,5.00817,7.8041
3,left,11.025,4.6369,7.72537
3,left,11.05,4.75766,7.89466
3,left,11.075,4.56998,7.97618
3,left,11.1,4.61376,7.94144
3,left,11.125,4.47071,7.93488
3,left,11.15,4.69436,7.90215
3,left,11.175,4.59922,8.00951
3,left,11.2,4.64683,8.07657
3,left,11.225,4.37015,7.93572
3,left,11.25,4.2206,7.63445
3,left,11.275,4.71304,7.87932
3,left,11.3,4.71107,7.54328
3,left,11.325,4.88836,7.57529
3,left,11.35,4.78951,7.50316
3,left,11.375,4.76576,7.51987
3,left,11.4,5.17879,7.25849
3,left,11.425,5.25178,7.03209
3,left,11.45,6.05862,7.43313
3,left,11.475,6.11397,7.13315
3,left,11.5,6.00424,7.2464
3,left,11.525,5.76606,7.20344
3,left,11.55,5.64413,7.17298
3,left,11.575,5.56053,7.40883
3,left,11.6,5.42363,7.27433
3,left,11.625,5.02979,7.40784
3,left,11.65,5.02362,7.72734
3,left,11.675,5.29334,7.44233
3,left,11.7,4.96178,7.46793
3,left,11.725,4.95493,7.84536
3,left,11.75,4.47224,7.79402
